TfName,GeneName,Family,UniProt,Source,TaxGroup,Species
MA1413.1.UIF1,UIF1,Myb-related,F4JRB0,PBM,plants,Arabidopsis thaliana
MA1414.1.E2FA,E2FA,E2F,Q9FNY0,ChIP-seq,plants,Arabidopsis thaliana
MA1415.1.REF6,REF6,,Q9STM3,ChIP-seq,plants,Arabidopsis thaliana
MA1085.2.WRKY40,WRKY40,,Q9SAH7,ChIP-seq,plants,Arabidopsis thaliana
MA1416.1.RAMOSA1,RAMOSA1,,,ChIP-seq,plants,Zea mays
MA1417.1.O2,O2,,P12959,ChIP-seq,plants,Zea mays
MA0162.3.EGR1,EGR1,Three-zinc finger Kruppel-related factors,P18146,HT-SELEX,vertebrates,Homo sapiens
MA1418.1.IRF3,IRF3,Interferon-regulatory factors,Q14653,HT-SELEX,vertebrates,Homo sapiens
MA1419.1.IRF4,IRF4,Interferon-regulatory factors,Q15306,HT-SELEX,vertebrates,Homo sapiens
MA1420.1.IRF5,IRF5,Interferon-regulatory factors,Q13568,HT-SELEX,vertebrates,Homo sapiens
MA1421.1.TCF7L1,TCF7L1,TCF-7-related factors,Q9HCS4,HT-SELEX,vertebrates,Homo sapiens
MA1424.1.ERF019,ERF019,,O80542,DAP-seq,plants,Arabidopsis thaliana
MA1425.1.HYH,HYH,,Q8W191,PBM,plants,Arabidopsis thaliana
MA1426.1.MYB124,MYB124,Myb/SANT domain factors,Q94FL6,PBM,plants,Arabidopsis thaliana
MA1427.1.NAC028,NAC028,,Q9SRZ8,PBM,plants,Arabidopsis thaliana
MA1428.1.TCP8,TCP8,TCP domain,Q9C518,PBM,plants,Arabidopsis thaliana
MA1430.1.TB1,TB1,TCP domain,Q8LN68,PBM,plants,Oryza sativa
MA1431.1.rst2,rst2,Other factors with up to three adjacent zinc fingers,P78871,PBM,fungi,Schizosaccharomyces pombe
MA1432.1.cre-1,cre-1,Other factors with up to three adjacent zinc fingers,O59958,PBM,fungi,Neurospora crassa
MA1433.1.msn-1,msn-1,Other factors with up to three adjacent zinc fingers,Q7SH58,PBM,fungi,Neurospora crassa
MA1434.1.NCU02182,NCU02182,Myb/SANT domain factors,Q7SE02,PBM,fungi,Neurospora crassa
MA1435.1.nit-4,nit-4,,P28349,PBM,fungi,Neurospora crassa
MA1436.1.nuc-1,nuc-1,,P20824,PBM,fungi,Neurospora crassa
MA1437.1.wc-1,wc-1,GATA-type zinc fingers,Q01371,PBM,fungi,Neurospora crassa
MA1438.1.atf-7,atf-7,Jun-related factors,A8XSX6,PBM,nematodes,Caenorhabditis briggsae
MA1439.1.elt-6,elt-6,GATA-type zinc fingers,A8XI59,PBM,nematodes,Caenorhabditis briggsae
MA1440.1.fkh-9,fkh-9,Forkhead box (FOX) factors,A8XJP7,PBM,nematodes,Caenorhabditis briggsae
MA1441.1.lim-7,lim-7,,A8WVZ2,PBM,nematodes,Caenorhabditis briggsae
MA1442.1.mab-5,mab-5,,Q9GZ03,PBM,nematodes,Caenorhabditis briggsae
MA1443.1.unc-30,unc-30,,A8WQQ9,PBM,nematodes,Caenorhabditis briggsae
MA1444.1.cebp-1,cebp-1,C/EBP-related factors,Q18909,ChIP-seq,nematodes,Caenorhabditis elegans
MA1445.1.ceh-28,ceh-28,NK-related factors,G5EE18,ChIP-seq,nematodes,Caenorhabditis elegans
MA1446.1.daf-16,daf-16,Forkhead box (FOX) factors,O16850,ChIP-seq,nematodes,Caenorhabditis elegans
MA1448.1.fos-1,fos-1,Fos-related factors,G5ECG2,PBM,nematodes,Caenorhabditis elegans
MA1449.1.hlh-30,hlh-30,,H2KZZ2,ChIP-seq,nematodes,Caenorhabditis elegans
MA1450.1.lin-54,lin-54,,Q95QD7,ChIP-seq,nematodes,Caenorhabditis elegans
MA1451.1.nhr-6,nhr-6,,P41829,PBM,nematodes,Caenorhabditis elegans
MA1455.1.dmrt99B,dmrt99B,DMRT factors,Q9VAI8,HT-SELEX,insects,Drosophila melanogaster
MA1456.1.Dref,Dref,BED zinc finger factors,O96083,ChIP-seq,insects,Drosophila melanogaster
MA1457.1.grh,grh,Grainyhead-related factors,P13002,ChIP-seq,insects,Drosophila melanogaster
MA1458.1.Hsf,Hsf,HSF factors,P22813,ChIP-seq,insects,Drosophila melanogaster
MA1459.1.M1BP,M1BP,,Q9VHM3,ChIP-seq,insects,Drosophila melanogaster
MA1460.1.pho,pho,,Q8ST83,ChIP-seq,insects,Drosophila melanogaster
MA1461.1.sv,sv,,O16804,HT-SELEX,insects,Drosophila melanogaster
MA1462.1.vfl,vfl,,Q9VWC6,ChIP-seq,insects,Drosophila melanogaster
MA1463.1.ARGFX,ARGFX,Paired-related HD factors,A6NJG6,HT-SELEX,vertebrates,Homo sapiens
MA1464.1.ARNT2,ARNT2,PAS domain factors,Q9HBZ2,HT-SELEX,vertebrates,Homo sapiens
MA1466.1.ATF6,ATF6,Jun-related factors,P18850,HT-SELEX,vertebrates,Homo sapiens
MA1467.1.ATOH1(var.2),ATOH1(var.2),Tal-related factors,Q92858,HT-SELEX,vertebrates,Homo sapiens
MA1468.1.ATOH7,ATOH7,Tal-related factors,Q8N100,HT-SELEX,vertebrates,Homo sapiens
MA1101.2.BACH2,BACH2,Jun-related factors,Q9BYV9,HT-SELEX,vertebrates,Homo sapiens
MA1470.1.BACH2(var.2),BACH2(var.2),Jun-related factors,Q9BYV9,HT-SELEX,vertebrates,Homo sapiens
MA1471.1.BARX2,BARX2,NK-related factors,Q9UMQ3,HT-SELEX,vertebrates,Homo sapiens
MA1472.1.BHLHA15(var.2),BHLHA15(var.2),Tal-related factors,Q7RTS1,HT-SELEX,vertebrates,Homo sapiens
MA1473.1.CDX4,CDX4,HOX-related factors,O14627,HT-SELEX,vertebrates,Homo sapiens
MA1474.1.CREB3L4,CREB3L4,CREB-related factors,Q8TEY5,HT-SELEX,vertebrates,Homo sapiens
MA1475.1.CREB3L4(var.2),CREB3L4(var.2),CREB-related factors,Q8TEY5,HT-SELEX,vertebrates,Homo sapiens
MA1476.1.DLX5,DLX5,NK-related factors,P56178,HT-SELEX,vertebrates,Homo sapiens
MA1478.1.DMRTA2,DMRTA2,DMRT factors,Q96SC8,HT-SELEX,vertebrates,Homo sapiens
MA1479.1.DMRTC2,DMRTC2,DMRT factors,Q8IXT2,HT-SELEX,vertebrates,Homo sapiens
MA1480.1.DPRX,DPRX,Paired-related HD factors,A6NFQ7,HT-SELEX,vertebrates,Homo sapiens
MA1481.1.DRGX,DRGX,Paired-related HD factors,A6NNA5,HT-SELEX,vertebrates,Homo sapiens
MA1483.1.ELF2,ELF2,Ets-related factors,Q15723,HT-SELEX,vertebrates,Homo sapiens
MA1484.1.ETS2,ETS2,Ets-related factors,P15036,HT-SELEX,vertebrates,Homo sapiens
MA1485.1.FERD3L,FERD3L,Tal-related factors,Q96RJ6,HT-SELEX,vertebrates,Homo sapiens
MA1487.1.FOXE1,FOXE1,Forkhead box (FOX) factors,O00358,HT-SELEX,vertebrates,Homo sapiens
MA1489.1.FOXN3,FOXN3,Forkhead box (FOX) factors,O00409,PBM,vertebrates,Homo sapiens
MA1491.1.GLI3,GLI3,More than 3 adjacent zinc finger factors,P10071,HT-SELEX,vertebrates,Homo sapiens
MA1493.1.HES6,HES6,Hairy-related factors,Q96HZ4,HT-SELEX,vertebrates,Homo sapiens
MA1494.1.HNF4A(var.2),HNF4A(var.2),RXR-related receptors (NR2),P41235,HT-SELEX,vertebrates,Homo sapiens
MA1495.1.HOXA1,HOXA1,HOX-related factors,P49639,HT-SELEX,vertebrates,Homo sapiens
MA1496.1.HOXA4,HOXA4,HOX-related factors,Q00056,HT-SELEX,vertebrates,Homo sapiens
MA1497.1.HOXA6,HOXA6,HOX-related factors,P31267,HT-SELEX,vertebrates,Homo sapiens
MA1498.1.HOXA7,HOXA7,HOX-related factors,P31268,HT-SELEX,vertebrates,Homo sapiens
MA1499.1.HOXB4,HOXB4,HOX-related factors,P17483,HT-SELEX,vertebrates,Homo sapiens
MA1500.1.HOXB6,HOXB6,HOX-related factors,P17509,HT-SELEX,vertebrates,Homo sapiens
MA1501.1.HOXB7,HOXB7,HOX-related factors,P09629,HT-SELEX,vertebrates,Homo sapiens
MA1502.1.HOXB8,HOXB8,HOX-related factors,P17481,HT-SELEX,vertebrates,Homo sapiens
MA1503.1.HOXB9,HOXB9,HOX-related factors,P17482,HT-SELEX,vertebrates,Homo sapiens
MA1504.1.HOXC4,HOXC4,HOX-related factors,P09017,HT-SELEX,vertebrates,Homo sapiens
MA1505.1.HOXC8,HOXC8,HOX-related factors,P31273,HT-SELEX,vertebrates,Homo sapiens
MA1506.1.HOXD10,HOXD10,HOX-related factors,P28358,HT-SELEX,vertebrates,Homo sapiens
MA1507.1.HOXD4,HOXD4,HOX-related factors,P09016,HT-SELEX,vertebrates,Homo sapiens
MA1508.1.IKZF1,IKZF1,Factors with multiple dispersed zinc fingers,Q13422,ChIP-seq,vertebrates,Homo sapiens
MA1509.1.IRF6,IRF6,Interferon-regulatory factors,O14896,HT-SELEX,vertebrates,Homo sapiens
MA1511.1.KLF10,KLF10,Three-zinc finger Kruppel-related factors,Q13118,HT-SELEX,vertebrates,Homo sapiens
MA1512.1.KLF11,KLF11,Three-zinc finger Kruppel-related factors,O14901,HT-SELEX,vertebrates,Homo sapiens
MA1513.1.KLF15,KLF15,Three-zinc finger Kruppel-related factors,Q9UIH9,ChIP-seq,vertebrates,Homo sapiens
MA1514.1.KLF17,KLF17,Three-zinc finger Kruppel-related factors,Q5JT82,HT-SELEX,vertebrates,Homo sapiens
MA1515.1.KLF2,KLF2,Three-zinc finger Kruppel-related factors,Q9Y5W3,HT-SELEX,vertebrates,Homo sapiens
MA1516.1.KLF3,KLF3,Three-zinc finger Kruppel-related factors,P57682,HT-SELEX,vertebrates,Homo sapiens
MA1517.1.KLF6,KLF6,Three-zinc finger Kruppel-related factors,Q99612,HT-SELEX,vertebrates,Homo sapiens
MA1518.1.LHX1,LHX1,HD-LIM factors,P48742,HT-SELEX,vertebrates,Homo sapiens
MA1519.1.LHX5,LHX5,HD-LIM factors,Q9H2C1,HT-SELEX,vertebrates,Homo sapiens
MA1520.1.MAF,MAF,Maf-related factors,O75444,HT-SELEX,vertebrates,Homo sapiens
MA1521.1.MAFA,MAFA,Maf-related factors,Q8NHW3,HT-SELEX,vertebrates,Homo sapiens
MA1522.1.MAZ,MAZ,More than 3 adjacent zinc finger factors,P56270,ChIP-seq,vertebrates,Homo sapiens
MA1523.1.MSANTD3,MSANTD3,Myb/SANT domain factors,Q96H12,PBM,vertebrates,Homo sapiens
MA1524.1.MSGN1,MSGN1,Tal-related factors,A6NI15,HT-SELEX,vertebrates,Homo sapiens
MA1525.1.NFATC4,NFATC4,NFAT-related factors,Q14934,HT-SELEX,vertebrates,Homo sapiens
MA1527.1.NFIC(var.2),NFIC(var.2),Nuclear factor 1,P08651,HT-SELEX,vertebrates,Homo sapiens
MA1528.1.NFIX(var.2),NFIX(var.2),Nuclear factor 1,Q14938,HT-SELEX,vertebrates,Homo sapiens
MA1529.1.NHLH2,NHLH2,Tal-related factors,Q02577,HT-SELEX,vertebrates,Homo sapiens
MA1530.1.NKX6-3,NKX6-3,NK-related factors,A6NJ46,HT-SELEX,vertebrates,Homo sapiens
MA1531.1.NR1D1,NR1D1,Thyroid hormone receptor-related factors (NR1),P20393,HT-SELEX,vertebrates,Homo sapiens
MA1532.1.NR1D2,NR1D2,Thyroid hormone receptor-related factors (NR1),Q14995,HT-SELEX,vertebrates,Homo sapiens
MA1533.1.NR1I2,NR1I2,Thyroid hormone receptor-related factors (NR1),O75469,HT-SELEX,vertebrates,Homo sapiens
MA1534.1.NR1I3,NR1I3,Thyroid hormone receptor-related factors (NR1),Q14994,HT-SELEX,vertebrates,Homo sapiens
MA1535.1.NR2C1,NR2C1,RXR-related receptors (NR2),P13056,HT-SELEX,vertebrates,Homo sapiens
MA1536.1.NR2C2(var.2),NR2C2(var.2),RXR-related receptors (NR2),P49116,HT-SELEX,vertebrates,Homo sapiens
MA1537.1.NR2F1(var.2),NR2F1(var.2),RXR-related receptors (NR2),P10589,HT-SELEX,vertebrates,Homo sapiens
MA1538.1.NR2F1(var.3),NR2F1(var.3),RXR-related receptors (NR2),P10589,HT-SELEX,vertebrates,Homo sapiens
MA1539.1.NR2F6(var.3),NR2F6(var.3),RXR-related receptors (NR2),P10588,HT-SELEX,vertebrates,Homo sapiens
MA1540.1.NR5A1,NR5A1,FTZ-F1-related receptors (NR5),Q13285,HT-SELEX,vertebrates,Homo sapiens
MA1541.1.NR6A1,NR6A1,GCNF-related receptors (NR6),Q15406,HT-SELEX,vertebrates,Homo sapiens
MA1542.1.OSR1,OSR1,Other factors with up to three adjacent zinc fingers,Q8TAX0,HT-SELEX,vertebrates,Homo sapiens
MA1544.1.OVOL1,OVOL1,More than 3 adjacent zinc finger factors,O14753,HT-SELEX,vertebrates,Homo sapiens
MA1545.1.OVOL2,OVOL2,More than 3 adjacent zinc finger factors,Q9BRP0,HT-SELEX,vertebrates,Homo sapiens
MA1546.1.PAX3(var.2),PAX3(var.2),Paired plus homeo domain,P23760,HT-SELEX,vertebrates,Homo sapiens
MA1547.1.PITX2,PITX2,Paired-related HD factors,Q99697,HT-SELEX,vertebrates,Homo sapiens
MA1548.1.PLAGL2,PLAGL2,More than 3 adjacent zinc finger factors,Q9UPG8,PBM,vertebrates,Homo sapiens
MA1549.1.POU6F1(var.2),POU6F1(var.2),POU domain factors,Q14863,HT-SELEX,vertebrates,Homo sapiens
MA1550.1.PPARD,PPARD,Thyroid hormone receptor-related factors (NR1),Q03181,HT-SELEX,vertebrates,Homo sapiens
MA1552.1.RARB(var.3),RARB(var.3),Thyroid hormone receptor-related factors (NR1),P10826,HT-SELEX,vertebrates,Homo sapiens
MA1553.1.RARG(var.3),RARG(var.3),Thyroid hormone receptor-related factors (NR1),P13631,HT-SELEX,vertebrates,Homo sapiens
MA1554.1.RFX7,RFX7,RFX-related factors,O14593,HT-SELEX,vertebrates,Homo sapiens
MA1555.1.RXRB(var.2),RXRB(var.2),RXR-related receptors (NR2),P28702,HT-SELEX,vertebrates,Homo sapiens
MA1556.1.RXRG(var.2),RXRG(var.2),RXR-related receptors (NR2),P48443,HT-SELEX,vertebrates,Homo sapiens
MA1557.1.SMAD5,SMAD5,SMAD factors,Q99717,HT-SELEX,vertebrates,Homo sapiens
MA1558.1.SNAI1,SNAI1,More than 3 adjacent zinc finger factors,O95863,HT-SELEX,vertebrates,Homo sapiens
MA1559.1.SNAI3,SNAI3,More than 3 adjacent zinc finger factors,Q3KNW1,HT-SELEX,vertebrates,Homo sapiens
MA1560.1.SOHLH2,SOHLH2,PAS domain factors,Q9NX45,HT-SELEX,vertebrates,Homo sapiens
MA1561.1.SOX12,SOX12,SOX-related factors,O15370,HT-SELEX,vertebrates,Homo sapiens
MA1562.1.SOX14,SOX14,SOX-related factors,O95416,HT-SELEX,vertebrates,Homo sapiens
MA1563.1.SOX18,SOX18,SOX-related factors,P35713,HT-SELEX,vertebrates,Homo sapiens
MA1564.1.SP9,SP9,Three-zinc finger Kruppel-related factors,P0CG40,HT-SELEX,vertebrates,Homo sapiens
MA1565.1.TBX18,TBX18,TBX1-related factors,O95935,HT-SELEX,vertebrates,Homo sapiens
MA1566.1.TBX3,TBX3,TBX2-related factors,O15119,HT-SELEX,vertebrates,Homo sapiens
MA1567.1.TBX6,TBX6,TBX6-related factors,O95947,HT-SELEX,vertebrates,Homo sapiens
MA1568.1.TCF21(var.2),TCF21(var.2),Tal-related factors,O43680,HT-SELEX,vertebrates,Homo sapiens
MA1569.1.TFAP2E,TFAP2E,AP-2,Q6VUC0,HT-SELEX,vertebrates,Homo sapiens
MA1570.1.TFAP4(var.2),TFAP4(var.2),bHLH-ZIP factors,Q01664,HT-SELEX,vertebrates,Homo sapiens
MA1571.1.TGIF2LX,TGIF2LX,TALE-type homeo domain factors,Q8IUE1,HT-SELEX,vertebrates,Homo sapiens
MA1572.1.TGIF2LY,TGIF2LY,TALE-type homeo domain factors,Q8IUE0,HT-SELEX,vertebrates,Homo sapiens
MA1573.1.THAP11,THAP11,THAP-related factors,Q96EK4,ChIP-seq,vertebrates,Homo sapiens
MA1574.1.THRB,THRB,Thyroid hormone receptor-related factors (NR1),P10828,HT-SELEX,vertebrates,Homo sapiens
MA1575.1.THRB(var.2),THRB(var.2),Thyroid hormone receptor-related factors (NR1),P10828,HT-SELEX,vertebrates,Homo sapiens
MA1576.1.THRB(var.3),THRB(var.3),Thyroid hormone receptor-related factors (NR1),P10828,HT-SELEX,vertebrates,Homo sapiens
MA1577.1.TLX2,TLX2,NK-related factors,O43763,HT-SELEX,vertebrates,Homo sapiens
MA1578.1.VEZF1,VEZF1,More than 3 adjacent zinc finger factors,Q14119,PBM,vertebrates,Homo sapiens
MA1579.1.ZBTB26,ZBTB26,More than 3 adjacent zinc finger factors,Q9HCK0,ChIP-seq,vertebrates,Homo sapiens
MA1580.1.ZBTB32,ZBTB32,Other factors with up to three adjacent zinc fingers,Q9Y2Y4,HT-SELEX,vertebrates,Homo sapiens
MA1581.1.ZBTB6,ZBTB6,More than 3 adjacent zinc finger factors,Q15916,ChIP-seq,vertebrates,Homo sapiens
MA1583.1.ZFP57,ZFP57,Factors with multiple dispersed zinc fingers,Q9NU63,ChIP-seq,vertebrates,Homo sapiens
MA1584.1.ZIC5,ZIC5,More than 3 adjacent zinc finger factors,Q96T25,HT-SELEX,vertebrates,Homo sapiens
MA1585.1.ZKSCAN1,ZKSCAN1,More than 3 adjacent zinc finger factors,P17029,ChIP-seq,vertebrates,Homo sapiens
MA1587.1.ZNF135,ZNF135,More than 3 adjacent zinc finger factors,P52742,ChIP-seq,vertebrates,Homo sapiens
MA1588.1.ZNF136,ZNF136,More than 3 adjacent zinc finger factors,P52737,ChIP-seq,vertebrates,Homo sapiens
MA1589.1.ZNF140,ZNF140,More than 3 adjacent zinc finger factors,P52738,ChIP-seq,vertebrates,Homo sapiens
MA1592.1.ZNF274,ZNF274,More than 3 adjacent zinc finger factors,Q96GC6,HT-SELEX,vertebrates,Homo sapiens
MA1593.1.ZNF317,ZNF317,More than 3 adjacent zinc finger factors,Q96PQ6,ChIP-seq,vertebrates,Homo sapiens
MA1594.1.ZNF382,ZNF382,Factors with multiple dispersed zinc fingers,Q96SR6,ChIP-seq,vertebrates,Homo sapiens
MA1596.1.ZNF460,ZNF460,More than 3 adjacent zinc finger factors,Q14592,ChIP-seq,vertebrates,Homo sapiens
MA1597.1.ZNF528,ZNF528,More than 3 adjacent zinc finger factors,Q3MIS6,ChIP-seq,vertebrates,Homo sapiens
MA1599.1.ZNF682,ZNF682,More than 3 adjacent zinc finger factors,O95780,ChIP-seq,vertebrates,Homo sapiens
MA1600.1.ZNF684,ZNF684,More than 3 adjacent zinc finger factors,Q5T5D7,HT-SELEX,vertebrates,Homo sapiens
MA1601.1.ZNF75D,ZNF75D,More than 3 adjacent zinc finger factors,P51815,ChIP-seq,vertebrates,Homo sapiens
MA1602.1.ZSCAN29,ZSCAN29,More than 3 adjacent zinc finger factors,Q8IWY8,ChIP-seq,vertebrates,Homo sapiens
MA1603.1.Dmrt1,Dmrt1,DMRT factors,Q9QZ59,ChIP-seq,vertebrates,Mus musculus
MA1604.1.Ebf2,Ebf2,Early B-Cell Factor-related factors,O08792,ChIP-seq,vertebrates,Mus musculus
MA1606.1.Foxf1,Foxf1,Forkhead box (FOX) factors,Q61080,ChIP-seq,vertebrates,Mus musculus
MA1607.1.Foxl2,Foxl2,Forkhead box (FOX) factors,O88470,ChIP-seq,vertebrates,Mus musculus
MA1608.1.Isl1,Isl1,HD-LIM factors,P61372,ChIP-seq,vertebrates,Mus musculus
MA1615.1.Plagl1,Plagl1,More than 3 adjacent zinc fingers,O35745,ChIP-seq,vertebrates,Mus musculus
MA1616.1.Prdm15,Prdm15,Factors with multiple dispersed zinc fingers,E9Q8T2,ChIP-seq,vertebrates,Mus musculus
MA1618.1.Ptf1a,Ptf1a,Tal-related factors,Q9QX98,ChIP-seq,vertebrates,Mus musculus
MA1619.1.Ptf1a(var.2),Ptf1a(var.2),Tal-related factors,Q9QX98,ChIP-seq,vertebrates,Mus musculus
MA1620.1.Ptf1a(var.3),Ptf1a(var.3),Tal-related factors,Q9QX98,ChIP-seq,vertebrates,Mus musculus
MA1621.1.Rbpjl,Rbpjl,CSL-related factors,O08674,ChIP-seq,vertebrates,Mus musculus
MA1622.1.Smad2::Smad3,Smad2+Smad3,SMAD factors::SMAD factors,Q15796;Q8BUN5,ChIP-seq,vertebrates,Mus musculus
MA1623.1.Stat2,Stat2,STAT factors,Q9WVL2,ChIP-seq,vertebrates,Mus musculus
MA1624.1.Stat5a,Stat5a,STAT factors,P42230,ChIP-seq,vertebrates,Mus musculus
MA1625.1.Stat5b,Stat5b,STAT factors,P42232,ChIP-seq,vertebrates,Mus musculus
MA1627.1.Wt1,Wt1,More than 3 adjacent zinc fingers,P22561,ChIP-seq,vertebrates,Mus musculus
MA1628.1.Zic1::Zic2,Zic1+Zic2,More than 3 adjacent zinc fingers::More than 3 adjacent zinc fingers,P46684;Q62520,ChIP-seq,vertebrates,Mus musculus
MA1629.1.Zic2,Zic2,More than 3 adjacent zinc fingers::More than 3 adjacent zinc fingers,Q62520,ChIP-seq,vertebrates,Mus musculus
MA1630.1.Znf281,Znf281,More than 3 adjacent zinc finger factors,Q99LI5,ChIP-seq,vertebrates,Mus musculus
MA0570.2.ABF1,ABF1,,Q9M7Q5,ChIP-seq,plants,Arabidopsis thaliana
MA0529.2.BEAF-32,BEAF-32,,Q94513,ChIP-seq,insects,Drosophila melanogaster
MA0205.2.Trl,Trl,,Q08605,ChIP-seq,insects,Drosophila melanogaster
MA0249.2.twi,twi,,P10627,ChIP-seq,insects,Drosophila melanogaster
MA1100.2.ASCL1,ASCL1,MyoD / ASC-related factors,P50553,HT-SELEX,vertebrates,Homo sapiens
MA0605.2.ATF3,ATF3,Jun-related factors,P18847,HT-SELEX,vertebrates,Homo sapiens
MA0877.2.BARHL1,BARHL1,NK-related factors,Q9BZE3,HT-SELEX,vertebrates,Homo sapiens
MA0462.2.BATF::JUN,BATF+JUN,B-ATF-related factors::Jun-related factors,Q16520;P05412,ChIP-seq,vertebrates,Homo sapiens
MA0463.2.BCL6,BCL6,More than 3 adjacent zinc finger factors,P41182,HT-SELEX,vertebrates,Homo sapiens
MA0878.2.CDX1,CDX1,HOX-related factors,P47902,HT-SELEX,vertebrates,Homo sapiens
MA0864.2.E2F2,E2F2,E2F-related factors,Q14209,HT-SELEX,vertebrates,Homo sapiens
MA0469.3.E2F3,E2F3,E2F-related factors,O00716,HT-SELEX,vertebrates,Homo sapiens
MA0470.2.E2F4,E2F4,E2F-related factors,Q16254,HT-SELEX,vertebrates,Homo sapiens
MA0612.2.EMX1,EMX1,NK-related factors,Q04741,HT-SELEX,vertebrates,Homo sapiens
MA0847.2.FOXD2,FOXD2,Forkhead box (FOX) factors,O60548,HT-SELEX,vertebrates,Homo sapiens
MA0766.2.GATA5,GATA5,GATA-type zinc fingers,Q9BWX5,HT-SELEX,vertebrates,Homo sapiens
MA0038.2.GFI1,GFI1,More than 3 adjacent zinc finger factors,Q99684,HT-SELEX,vertebrates,Homo sapiens
MA0734.2.GLI2,GLI2,More than 3 adjacent zinc finger factors,P10070,HT-SELEX,vertebrates,Homo sapiens
MA0893.2.GSX2,GSX2,HOX-related factors,Q9BZM3,HT-SELEX,vertebrates,Homo sapiens
MA1099.2.HES1,HES1,Hairy-related factors,Q14469,HT-SELEX,vertebrates,Homo sapiens
MA0616.2.HES2,HES2,Hairy-related factors,Q9Y543,HT-SELEX,vertebrates,Homo sapiens
MA0650.2.HOXA13,HOXA13,HOX-related factors,P31271,HT-SELEX,vertebrates,Homo sapiens
MA0900.2.HOXA2,HOXA2,HOX-related factors,O43364,HT-SELEX,vertebrates,Homo sapiens
MA0158.2.HOXA5,HOXA5,HOX-related factors,P20719,HT-SELEX,vertebrates,Homo sapiens
MA0594.2.HOXA9,HOXA9,HOX-related factors,P31269,HT-SELEX,vertebrates,Homo sapiens
MA0902.2.HOXB2,HOXB2,HOX-related factors,P14652,HT-SELEX,vertebrates,Homo sapiens
MA0904.2.HOXB5,HOXB5,HOX-related factors,P09067,HT-SELEX,vertebrates,Homo sapiens
MA0485.2.HOXC9,HOXC9,HOX-related factors,P31274,HT-SELEX,vertebrates,Homo sapiens
MA0909.2.HOXD13,HOXD13,HOX-related factors,P35453,HT-SELEX,vertebrates,Homo sapiens
MA0912.2.HOXD3,HOXD3,HOX-related factors,P31249,HT-SELEX,vertebrates,Homo sapiens
MA0910.2.HOXD8,HOXD8,HOX-related factors,P13378,HT-SELEX,vertebrates,Homo sapiens
MA0913.2.HOXD9,HOXD9,HOX-related factors,P28356,HT-SELEX,vertebrates,Homo sapiens
MA1140.2.JUNB(var.2),JUNB(var.2),Jun-related factors,P17275,HT-SELEX,vertebrates,Homo sapiens
MA0701.2.LHX9,LHX9,HD-LIM factors,Q9NQ69,HT-SELEX,vertebrates,Homo sapiens
MA0702.2.LMX1A,LMX1A,HD-LIM factors,Q8TE12,HT-SELEX,vertebrates,Homo sapiens
MA0703.2.LMX1B,LMX1B,HD-LIM factors,O60663,HT-SELEX,vertebrates,Homo sapiens
MA0623.2.NEUROG1,NEUROG1,Tal-related factors,Q92886,HT-SELEX,vertebrates,Homo sapiens
MA0842.2.NRL,NRL,Maf-related factors,P54845,HT-SELEX,vertebrates,Homo sapiens
MA0682.2.PITX1,PITX1,Paired-related HD factors,P78337,HT-SELEX,vertebrates,Homo sapiens
MA0075.3.PRRX2,PRRX2,Paired-related HD factors,Q99811,HT-SELEX,vertebrates,Homo sapiens
MA0867.2.SOX4,SOX4,SOX-related factors,Q06945,HT-SELEX,vertebrates,Homo sapiens
MA0868.2.SOX8,SOX8,SOX-related factors,P57073,HT-SELEX,vertebrates,Homo sapiens
MA0079.4.SP1,SP1,Three-zinc finger Kruppel-related factors,P08047,HT-SELEX,vertebrates,Homo sapiens
MA0516.2.SP2,SP2,Three-zinc finger Kruppel-related factors,Q02086,HT-SELEX,vertebrates,Homo sapiens
MA0746.2.SP3,SP3,Three-zinc finger Kruppel-related factors,Q02447,HT-SELEX,vertebrates,Homo sapiens
MA0632.2.TCFL5,TCFL5,PAS domain factors,Q9UL49,HT-SELEX,vertebrates,Homo sapiens
MA0871.2.TFEC,TFEC,bHLH-ZIP factors,O14948,HT-SELEX,vertebrates,Homo sapiens
MA0753.2.ZNF740,ZNF740,Other factors with up to three adjacent zinc fingers,Q8NDX6,HT-SELEX,vertebrates,Homo sapiens
MA0122.3.Nkx3-2,Nkx3-2,NK-related factors,P97503,ChIP-seq,vertebrates,Mus musculus
MA1631.1.ASCL1(var.2),ASCL1(var.2),MyoD / ASC-related factors,P50553,ChIP-seq,vertebrates,Homo sapiens
MA1632.1.ATF2,ATF2,Jun-related factors,P15336,ChIP-seq,vertebrates,Homo sapiens
MA1633.1.BACH1,BACH1,Jun-related factors,O14867,ChIP-seq,vertebrates,Homo sapiens
MA1634.1.BATF,BATF,B-ATF-related factors,Q16520,ChIP-seq,vertebrates,Homo sapiens
MA1635.1.BHLHE22(var.2),BHLHE22(var.2),Tal-related factors,Q8NFJ8,ChIP-seq,vertebrates,Homo sapiens
MA1636.1.CEBPG(var.2),CEBPG(var.2),C/EBP-related factors,P53567,ChIP-seq,vertebrates,Homo sapiens
MA1637.1.EBF3,EBF3,Early B-Cell Factor-related factors,Q9H4W6,ChIP-seq,vertebrates,Homo sapiens
MA1638.1.HAND2,HAND2,Tal-related factors,P61296,ChIP-seq,vertebrates,Homo sapiens
